fecha,descripcion,recamaras,banos,superficie_m2,precio_actual,link,imagen,latitud,longitud,tipo_vivienda,operacion,estado,municipio,titulo
2026-03-25,"[DAA-553]
Moderno y practico departamento en venta, dentro del desarrollo Blum Santa Fe.
2 recamaras
2 baños completos
cocina integral moderna
sala comedor
2 lugares de estacionamiento
1 balcon
alberca interior
gimnacio
jardin
ludoteca
business center
roof garden
juegos infantiles exteriores
seguridad 24 horas

Muy iluminado y con buena ventilación en piso 18, con facilidad acceso a los 3 elevadores que se encuentran a pasos de la puerta. También persianas eléctricas.

Las instalaciones de Blum son nada menos que espectaculares! 
Diseñado con gran estilo, todo tiene un ambiente sereno, actual y hermoso.",2.0,2.0,77.0,4390000,https://departamento.mercadolibre.com.mx/MLM-4995504004-departamento-en-venta-en-santa-fe-_JM#polycard_client=search-desktop&search_layout=grid&position=33&type=item&tracking_id=f4d97cb4-1a07-4183-b1b2-d734da967928&price_drop=not_apply,https://http2.mlstatic.com/D_NQ_NP_2X_906489-MLM108640362523_032026-E.webp,19.3770153,-99.2587674,departamentos,venta,distrito-federal,alvaro-obregon,
2026-03-25,"[DAA-401]
En venta, se encuentra un espectacular Garden en el condominio ""El Refugio"" ubicado en Santa Fe, Álvaro Obregón, Ciudad de México. Esta propiedad cuenta con una construcción de 280 m2 y un amplio jardín privado de 400 metros, lo que suma un total de 680 m2. 

El departamento cuenta con 3 recámaras, cada una con su propio baño completo, además de un medio baño de visitas. Dos de las recámaras cuentan con vestidor, brindando un amplio espacio de almacenamiento. 

La sala y el comedor son espacios amplios e iluminados, perfectos para disfrutar de momentos en familia o con amigos. Además, cuenta con un bar y una terraza, ideal para relajarse y disfrutar de la vista. 

La cocina integral es de gran tamaño y cuenta con una despensa amplia, perfecta para almacenar todos los utensilios y alimentos necesarios. También cuenta con un área de antecomedor, ideal para disfrutar de comidas informales. 

El departamento cuenta con 2 cuartos de servicio con baño, así como un área de lavado. También cuenta con 3 lugares de estacionamiento, 2 bodegas y un patio. 

El condominio ""El Refugio"" ofrece diversas áreas comunes para el disfrute de sus residentes, como un gimnasio, jardines con juegos infantiles, una pista para correr y andar en bicicleta, así como una cancha de pádel. 

El departamento ha sido totalmente remodelado",3.0,3.0,680.0,1300000,https://departamento.mercadolibre.com.mx/MLM-2784655625-departamento-en-venta-en-santa-fe-la-loma-_JM#polycard_client=search-desktop&search_layout=grid&position=34&type=item&tracking_id=f4d97cb4-1a07-4183-b1b2-d734da967928&price_drop=not_apply,https://http2.mlstatic.com/D_NQ_NP_2X_887356-MLM108640325915_032026-E.webp,19.3650997,-99.2532684,departamentos,venta,distrito-federal,alvaro-obregon,
2026-03-25,"[DCT-389]
Precioso departamento en venta en Santa Fe. En Edificio Basalto la arquitectura de vanguardia, el lujo y la exclusividad se funden con la naturaleza en un ambiente único. 

Características:
- Cocina Integral
- Sala Comedor
- Terraza
- Desayunador
- Family Room
- Medio Baño de Visitas
- Área de Lavado
- Cuarto de Servicio
- 3 Recámaras con Vestidor
- 3 Baños Completos
- 4 Lugares de Estacionamiento
- Bodega
- 290 m2 totales: 275 habitables 14 terraza

Amenidades: Gimnasio equipado, alberca techada, 2 canchas de pádel tenis, juegos para niños, áreas verdes. De igual forma, como propietario de Edificio Basalto, podrá contar con la posibilidad de adquirir una acción para ser miembro de la Casa Club Cumbres de Santa Fe.",3.0,3.0,290.0,21500000,https://departamento.mercadolibre.com.mx/MLM-4995492582-departamento-en-venta-en-san-mateo-tlaltenango-_JM#polycard_client=search-desktop&search_layout=grid&position=35&type=item&tracking_id=f4d97cb4-1a07-4183-b1b2-d734da967928&price_drop=not_apply,https://http2.mlstatic.com/D_NQ_NP_2X_719000-MLM107885344206_032026-E.webp,19.3490869,-99.2609432,departamentos,venta,distrito-federal,alvaro-obregon,
2026-03-25,"[DAW-777]
Departamento de 99 metros en total
92 habitables
7 de balcón
Vista hacia los volcanes
Estancia y comedor
Cocina integral abierta con barra
Área de lavado con ventilación natural
2 recamaras, la principal con vestidor, baño y salida al balcón
 recamara secundaria con closet
Un baño completo
Área de TV
2 lugares de estacionamiento independientes, no se estorban con ningún vecino
Vigilancia 24 hrs
Salón de fiestas
Gimnasio
Ludoteca
Jardín con asadores
Área de juegos infantiles
Cancha de básquetball
Área para mascotas

Los gastos de escrituración e impuestos, no están incluidos en el precio, así como el mobiliario, cuadros y electrodomésticos

Aviso de privacidad, quejas y/o sugerencias en
www.moodinmobiliario .com",2.0,2.0,90.0,4450000,https://departamento.mercadolibre.com.mx/MLM-4995528678-departamento-en-venta-en-progreso-tizapan-_JM#polycard_client=search-desktop&search_layout=grid&position=36&type=item&tracking_id=f4d97cb4-1a07-4183-b1b2-d734da967928&price_drop=not_apply,https://http2.mlstatic.com/D_NQ_NP_2X_645101-MLM107885823374_032026-E.webp,19.3378205,-99.2113079,departamentos,venta,distrito-federal,alvaro-obregon,
2026-03-25,"[DAA-771]
La propiedad en venta se encuentra en Tetelpan, Alvaro Obregón, Ciudad de México. Con una superficie total de 122.7 metros cuadrados, esta propiedad destaca por su excelente estado de conservación y su distribución funcional. Construida en 2024, cuenta con 3 recámaras, 2 baños, y 2 plazas de estacionamiento. Entre sus servicios se incluyen comedor, asador, patio de servicio, cocina integral, despensa, cuarto de TV, cuarto de lavado, balcón, bodega, cisterna, seguridad 24 horas, elevador, y accesibilidad para adultos mayores y personas con discapacidad. La ubicación es privilegiada, a pocos minutos de Periférico y la supervía poniente, lo que facilita el acceso a Santa Fé. Los departamentos cuentan con amplios espacios, mucha iluminación natural, alturas generosas, y acabados de calidad. Además, el desarrollo cuenta con áreas verdes, jardín con asadores, y opciones de personalización para adaptar el espacio a tus gustos y necesidades. Aprovecha esta oportunidad de inversión en una propiedad única y exclusiva en una de las zonas más cotizadas de la Ciudad de México.",3.0,2.0,122.0,6023160,https://departamento.mercadolibre.com.mx/MLM-4995504194-departamento-en-venta-en-tetelpan-_JM#polycard_client=search-desktop&search_layout=grid&position=37&type=item&tracking_id=f4d97cb4-1a07-4183-b1b2-d734da967928&price_drop=not_apply,https://http2.mlstatic.com/D_NQ_NP_2X_786604-MLM107885158550_032026-E.webp,19.3437682,-99.2185357,departamentos,venta,distrito-federal,alvaro-obregon,
2026-03-25,"[DMM-626]
Departamento PH dentro de una privada con grandes espacios de dos plantas y terraza ubicado en una zona muy bien conectada con excelentes vías de acceso. A 15 min de Polanco y 20 de Santa Fe 
4 recamaras 
2 recamaras en planta baja
2 recamaras en planta alta
5 baños con acabados de mármol 
1 medio baño
2 Terrazas
Dos niveles
Cocina integral 
Cuarto de servicio
Cuarto de lavado y planchado
Dos family rooms 
Sala comedor
4 lugares de estacionamiento

Privada
Vigilancia 24 horas
Elevador
Alberca
Jardin 


Mantenimiento $10,000
Se entrega con persianas y sistema de sonido instalado se encuentra en 2do piso 

Cerca de el sur y el poniente a 15 min de distancia de Polanco, Santa Fe, Pedregal , Del Valle, Coyoacán.

Diseñado por Marí Ángel Coghlan y Covadonga Hernández departamento de diseño reconocido en el libro de Interiores mexicanos

Muebles hechos con diseño se puede rentar o vender con muebles",4.0,5.0,506.0,17250000,https://departamento.mercadolibre.com.mx/MLM-4995528814-departamento-en-venta-en-las-aguilas-_JM#polycard_client=search-desktop&search_layout=grid&position=38&type=item&tracking_id=f4d97cb4-1a07-4183-b1b2-d734da967928&price_drop=not_apply,https://http2.mlstatic.com/D_NQ_NP_2X_689501-MLM108641233793_032026-E.webp,19.3566563,-99.2042497,departamentos,venta,distrito-federal,alvaro-obregon,
2026-03-25,"[DZN-056]
La propiedad en venta se encuentra en Tetelpan, Alvaro Obregón, Ciudad de México. Con una superficie total de 130 metros cuadrados, esta propiedad destaca por su excelente estado de conservación y su distribución funcional. Cuenta con 3 recámaras, 2 baños, y 2 plazas de estacionamiento. Lista de acabados de lujo, mármol, granito, madera de zalan, etc... Entre sus servicios se incluyen comedor, asador, patio de servicio, cocina integral, despensa, cuarto de TV, cuarto de lavado, balcón, bodega, cisterna, seguridad 24 horas, elevador, y accesibilidad para adultos mayores y personas con discapacidad. La ubicación es privilegiada, a pocos minutos de Periférico y la supervía poniente, lo que facilita el acceso a Santa Fé. Los departamentos cuentan con amplios espacios, mucha iluminación natural, alturas generosas, y acabados de calidad. Además, el desarrollo cuenta con áreas verdes, jardín con asadores, y opciones de personalización para adaptar el espacio a tus gustos y necesidades. Aprovecha esta oportunidad de inversión en una propiedad única y exclusiva en una de las zonas más cotizadas de la Ciudad de México.
* Precio promocional aplicable en caso de pago de contado!",3.0,2.0,130.0,5600000,https://departamento.mercadolibre.com.mx/MLM-4995516376-departamento-en-venta-en-tetelpan-_JM#polycard_client=search-desktop&search_layout=grid&position=39&type=item&tracking_id=f4d97cb4-1a07-4183-b1b2-d734da967928&price_drop=not_apply,https://http2.mlstatic.com/D_NQ_NP_2X_882142-MLM107885543498_032026-E.webp,19.3437682,-99.2185357,departamentos,venta,distrito-federal,alvaro-obregon,
2026-03-25,"[DAA-784]
Increíble departamento en venta en el exclusivo Residencial Veramonte, ubicado en una de las mas prestigiosas colonias de México, La Loma Santa Fe. Construido en el año 2015 cuenta con una superficie total de 185 m² y cabe mencionar que los acabados del departamento son de primer nivel; tiene dos recámaras con baños completos; la recámara principal con vestidor de buen tamaño. Este precioso inmueble cuenta con excelentes servicios y comodidades, como alberca, asador, gimnasio, sala de cine, sala de juntas, dos lugares de estacionamiento, esta propiedad ofrece un ambiente moderno y funcional. Con una ubicación privilegiada y vista a la barranca, muy iluminado y acceso fácil a diversos servicios y comercios en la zona, esta propiedad es ideal para aquellos que buscan comodidad y calidad de vida en la Ciudad de México. No te lo pierdas ven y conócelo!",2.0,2.0,185.0,11900000,https://departamento.mercadolibre.com.mx/MLM-4995474450-departamento-en-venta-en-santa-fe-la-loma-_JM#polycard_client=search-desktop&search_layout=grid&position=40&type=item&tracking_id=f4d97cb4-1a07-4183-b1b2-d734da967928&price_drop=not_apply,https://http2.mlstatic.com/D_NQ_NP_2X_656066-MLM107885815738_032026-E.webp,19.3700011,-99.2498129,departamentos,venta,distrito-federal,alvaro-obregon,
2026-03-25,"[DAS-963]
Vive con estilo y comodidad en Residencial Blum Santa Fe, uno de los desarrollos más modernos y completos de la Ciudad de México. Este departamento de 98 m², ubicado en el cuarto piso, ofrece una distribución funcional con 2 recámaras, 2 baños completos y 1 lugar de estacionamiento, complementados por acabados contemporáneos y una excelente iluminación natural.

Construido en 2018, se encuentra en excelente estado de conservación, brindando un ambiente moderno, práctico y acogedor. Su ubicación estratégica en Prolongación Paseo de la Reforma 489, Lomas de Santa Fe (Álvaro Obregón) permite una conexión inmediata con centros comerciales, universidades, restaurantes y las principales vialidades hacia Santa Fe, Bosques y el poniente de la ciudad.

El desarrollo ofrece amenidades de primer nivel que elevan la experiencia de vida:

Sky Amenities: roof garden panorámico, jacuzzis, área de asadores, terraza de yoga, fire pit y lounge bar.
Bienestar y relajación: alberca techada, gimnasio totalmente equipado, spa, salón de spinning y áreas de descanso.
Entretenimiento y convivencia: salón de juegos, lounge juvenil, ludoteca, área de juegos infantiles y salón de usos múltiples.
Comodidad y servicios: business center, cafetería, bodega de envíos, servicio de housekeeping y área para mascotas.

Una propiedad que combina lujo, funcionalidad y ubicación, ideal tanto para vivir como para invertir en una zona de alta plusvalía, con todas las comodidades al alcance.",2.0,2.0,98.0,5900000,https://departamento.mercadolibre.com.mx/MLM-2784805609-departamento-en-venta-en-lomas-de-santa-fe-_JM#polycard_client=search-desktop&search_layout=grid&position=41&type=item&tracking_id=f4d97cb4-1a07-4183-b1b2-d734da967928&price_drop=not_apply,https://http2.mlstatic.com/D_NQ_NP_2X_827656-MLM108641273311_032026-E.webp,19.3770142,-99.2587179,departamentos,venta,distrito-federal,alvaro-obregon,
2026-03-25,"[DGK-663]
Excelente departamento en venta en el exclusivo desarrollo High Park Reforma. La propiedad cuenta con 96.3 m² muy bien distribuidos, ofreciendo 2 recámaras, 2 baños completos, amplia sala y comedor, estudio, 2 cajones de estacionamiento y bodega, lo que lo hace funcional y cómodo tanto para vivir como para invertir.
High Park Reforma destaca por su concepto integral y amenidades de primer nivel, pensadas para un estilo de vida moderno y completo. El desarrollo cuenta con Motor Lobby, elegante Lobby, jardines, área de juegos, zona infantil, terraza, cine, salón de fiestas, zona para mascotas, cancha de pádel, zona BBQ, pista para correr y pared para escalar. En las áreas superiores se encuentran el Sky Gym, áreas de box y yoga, sauna, spa, vapor, barber shop, juice bar, jacuzzi, alberca, alberca infantil y espectaculares Sky Views. Todo el conjunto cuenta con vigilancia 24/7.
Una excelente opción para quienes buscan confort, seguridad y amenidades únicas en una ubicación privilegiada. SL",2.0,2.0,96.0,6650000,https://departamento.mercadolibre.com.mx/MLM-4995506736-departamento-en-venta-en-santa-fe-_JM#polycard_client=search-desktop&search_layout=grid&position=42&type=item&tracking_id=f4d97cb4-1a07-4183-b1b2-d734da967928&price_drop=not_apply,https://http2.mlstatic.com/D_NQ_NP_2X_654317-MLM107885573490_032026-E.webp,19.3726283,-99.2638227,departamentos,venta,distrito-federal,alvaro-obregon,
2026-03-25,"[DAA-051]
Departamento Nuevo a la venta en Blum Santa Fe (Ao/js). se entrega en Mayo 2025, Cuenta con 72m construidos, y 15 m de balcones, un total de 86m

 Lindo departamento, muy iluminado, con modernos y bonitos acabados, la cocina es abierta, 2 recámaras,2 baños 2 estacionamientos 
 mantenimiento $
 Áreas comunes: alberca, gimnasio, jardín con juegos, ludoteca, roof garden, jardín para mascotas. 

_____________________________________________________

Codigo De Referencia DAP2370468 
Las medidas son ilustrativas y deben de corroborarse con los títulos de propiedad respectivos y/o las boletas predial. 
Los precios publicados y la disponibilidad pueden cambiar sin previo aviso por lo que se debe de verificar con la inmobiliaria y los propietarios de los inmuebles. 
La publicación de la presente información No representa una oferta pública por lo que toda transacción debe de hacerse de forma personal de acuerdo a las practicas comerciales de la inmobiliaria y para poder ser valida requiere de la autorización expresa de los propietarios de los inmuebles.",2.0,2.0,86.0,4766722,https://departamento.mercadolibre.com.mx/MLM-2792130257-departamento-en-venta-en-santa-fe-_JM#polycard_client=search-desktop&search_layout=grid&position=43&type=item&tracking_id=f4d97cb4-1a07-4183-b1b2-d734da967928&price_drop=not_apply,https://http2.mlstatic.com/D_NQ_NP_2X_784973-MLM108043994308_032026-E.webp,19.3770153,-99.2587674,departamentos,venta,distrito-federal,alvaro-obregon,
2026-03-25,"[DXA-249]
Es la primera torre exclusiva de departamentos al sur de la ciudad con las mejores amenidades de la zona, ofreciendo hermosas vistas y espacios llenos de elegancia y comodidad.

En la búsqueda del equilibrio entre bienestar físico, relajación, entretenimiento y vida social, en Icon San Ángel increíbles amenidades:

Sky bar con área loungeSky pool
GimnasioSpa
Carril de nadoSala de cine
Kids clubSalón de eventos
Business CenterTienda de Conveniencia
Room ServiceCafetería/Biblioteca
LobbyMotor Lobby
Estacionamiento para VisitasSeguridad
Spa
Business Center
Cafeteria / Biblioteca
Carril De Nado
Gimnasio
Jacuzzi
Kids Club
Sala De Cine
SalÓN De Eventos
Sky Bar
Sky Pool
Spa
Business Center
Entrega Inmediata
 
.Desde 76M2
.Desde $5,974,420 (Depto. 2501)
.2 Y 3 RecÁMaras
2 Y 4 BaÑOs
.2 Y 3 Estacionamientos

Acabados
Cada departamento cuenta con un sistema inteligente de iluminación y audio, con el cual podrás hacer de tu hogar un espacio cómodo y práctico, convirtiéndolo por completo en un Smart Home mediante la conexión inalámbrica a tu pantalla, persianas, timbre, cámaras de vigilancia, aire acondicionado inteligente y más artículos compatibles con nuestro moderno sistema, haciendo de tu día a día en nuestros departamentos, una experiencia inmejorable. Además, te brindamos la mejor calidad en acabados con: marmol de baños y cocina, madera de ingenieria en pisos, barra de porcelanato, doble vidrio en ventanas.",2.0,2.0,76.0,5690000,https://departamento.mercadolibre.com.mx/MLM-4995516992-departamento-en-venta-en-los-alpes-_JM#polycard_client=search-desktop&search_layout=grid&position=44&type=item&tracking_id=f4d97cb4-1a07-4183-b1b2-d734da967928&price_drop=not_apply,https://http2.mlstatic.com/D_NQ_NP_2X_623955-MLM107885619094_032026-E.webp,19.3595095,-99.1929357,departamentos,venta,distrito-federal,alvaro-obregon,
2026-03-25,"[DXA-291]
Aprovecha descuento marzo ""The Park"" Venta de depa de 52 m2 ubicado en la Ciudad de México. Con una excelente distribución, cuenta con 1 hab, 1 baño y 1 estacionamiento. Entre sus servicios destacan un gimnasio, salón de eventos, alberca, asador, business center, juegos infantiles, sala de juntas, Spa, terraza, closets, cocina equipada, cisterna, caseta de seguridad, entre otros. La propiedad se encuentra en una zona privilegiada de Benito Juárez, con fácil acceso a servicios y comercios. Una excelente oportunidad para adquirir una nueva propiedad en una ubicación estratégica.
En The Park hay disponibles depa desde 37 mts hasta 67 mts.",,,52.0,3885399,https://departamento.mercadolibre.com.mx/MLM-4995462454-departamento-en-venta-en-merced-gomez-_JM#polycard_client=search-desktop&search_layout=grid&position=45&type=item&tracking_id=f4d97cb4-1a07-4183-b1b2-d734da967928&price_drop=not_apply,https://http2.mlstatic.com/D_NQ_NP_2X_932298-MLM107885819882_032026-E.webp,19.3677573,-99.1914299,departamentos,venta,distrito-federal,alvaro-obregon,
2026-03-25,"[DAS-603]
Vive en lo mejor de 2 mundos. Por un lado en una casa de 2 niveles con jardín pero con la comodidad de vivir dentro de un desarrollo con estricta vigilancia y amenities.
A pasos del periférico, este Garden está distribuido en 2 niveles; en planta baja: sala, comedor y sala de Tv que podría en un futuro convertirse en cuarta recámara pues tiene baño completo; todos los espacios con salida a jardín privado de 140m distribuidos en forma de L y una terraza ideal para una Salita con asador; la cocina cerrada con acabados de granito y gran despensa; además área de lavado y cuarto de servicio con baño y patio de tendido. En planta alta, family room con 3 amplias recámaras, todas con baño y vestidor; la principal además tiene balcón. Estacionamiento para 4 coches y bodega.
Amenities; jardín común con juegos y asadores, alberca, gimnasio, ludoteca, spa y salón de eventos.",3.0,4.0,400.0,14900000,https://departamento.mercadolibre.com.mx/MLM-2784803483-departamento-en-venta-en-atlamaya-_JM#polycard_client=search-desktop&search_layout=grid&position=46&type=item&tracking_id=f4d97cb4-1a07-4183-b1b2-d734da967928&price_drop=not_apply,https://http2.mlstatic.com/D_NQ_NP_2X_779053-MLM108640566219_032026-E.webp,19.3474576,-99.2027437,departamentos,venta,distrito-federal,alvaro-obregon,
2026-03-25,"[DAA-032]
Blum Sta Fe, departamento NUEVO amueblado en venta (JS/AO). Cuenta con 72m, estancia, cocina abierta, 2 recámaras, la principal con baño y vestidor, la segunda con closet, área de lavado, mantenimiento $3300 mn., 1 estacionamiento, 3 elevadores, seg. privada. Áreas comunes: alberca, gimnasio, jardín con juegos, ludoteca, roof garden, jardín para mascotas. 

_____________________________________________________

CODIGO DE REFERENCIA DAP2370408 
Las medidas son ilustrativas y deben de corroborarse con los títulos de propiedad respectivos y/o las boletas predial. 
Los precios publicados y la disponibilidad pueden cambiar sin previo aviso por lo que se debe de verificar con la inmobiliaria y los propietarios de los inmuebles. 
La publicación de la presente información NO representa una oferta pública por lo que toda transacción debe de hacerse de forma personal de acuerdo a las practicas comerciales de la inmobiliaria y para poder ser valida requiere de la autorización expresa de los propietarios de los inmuebles.",2.0,2.0,72.0,4800000,https://departamento.mercadolibre.com.mx/MLM-5015925980-departamento-en-venta-en-santa-fe-_JM#polycard_client=search-desktop&search_layout=grid&position=47&type=item&tracking_id=f4d97cb4-1a07-4183-b1b2-d734da967928&price_drop=not_apply,https://http2.mlstatic.com/D_NQ_NP_2X_661612-MLM108044005120_032026-E.webp,19.3770153,-99.2587674,departamentos,venta,distrito-federal,alvaro-obregon,
2026-03-25,"[DAA-033]
Departamento NUEVO amueblado a la venta en Blum Santa Fe (AO/js). Cuenta con 72m, estancia, cocina abierta, 2 recámaras, la principal con baño y vestidor, la segunda con closet, área de lavado, mantenimiento $3300 mn., 1 estacionamiento, 3 elevadores, seg. privada. Áreas comunes: alberca, gimnasio, jardín con juegos, ludoteca, roof garden, jardín para mascotas. 

_____________________________________________________

CODIGO DE REFERENCIA DAP2370441 
Las medidas son ilustrativas y deben de corroborarse con los títulos de propiedad respectivos y/o las boletas predial. 
Los precios publicados y la disponibilidad pueden cambiar sin previo aviso por lo que se debe de verificar con la inmobiliaria y los propietarios de los inmuebles. 
La publicación de la presente información NO representa una oferta pública por lo que toda transacción debe de hacerse de forma personal de acuerdo a las practicas comerciales de la inmobiliaria y para poder ser valida requiere de la autorización expresa de los propietarios de los inmuebles.",2.0,2.0,72.0,4800000,https://departamento.mercadolibre.com.mx/MLM-2792130215-departamento-en-venta-en-santa-fe-_JM#polycard_client=search-desktop&search_layout=grid&position=48&type=item&tracking_id=f4d97cb4-1a07-4183-b1b2-d734da967928&price_drop=not_apply,https://http2.mlstatic.com/D_NQ_NP_2X_784006-MLM108043993654_032026-E.webp,19.3770153,-99.2587674,departamentos,venta,distrito-federal,alvaro-obregon,
2026-03-25,"hermoso departamento con excelente vista. 

Departamento de 85m2
 2 recamaras
2 Baños completos
2 cajones de estacionamiento. 

 sala comedor
 cocina integral
área de lavado 

Piso 17
Sin balcón 
Renta ya con mantenimiento incluido 
NO MASCOTAS  !


increíbles amenidades:
 Sky bar con área lounge 
Sky pool 
Gimnasio 
Spa 
Carril de nado
 Sala de cine 
Kids club 
Salón de eventos 
Business Center 
Tienda de Conveniencia 
Room Service Cafetería
Lobby 
Motor Lobby 
Estacionamiento para Visitas Seguridad 

Contacta Tu Visita Con Ivonne Martinez Clave CAP5389565",2.0,2.0,85.0,27000,https://departamento.mercadolibre.com.mx/MLM-2814653539-renta-departamento-en-icon-san-angel-_JM#polycard_client=search-desktop&search_layout=grid&position=1&type=item&float_highlight=recent_publication&tracking_id=d356af0b-cc26-4c6e-91d8-522125b1fe30&price_drop=not_apply,https://http2.mlstatic.com/D_NQ_NP_2X_728071-MLM109381115395_032026-E.webp,19.3590892,-99.1929281,departamentos,renta,distrito-federal,alvaro-obregon,
2026-03-25,"[DBB-416]
Increíble loft en renta en The Park; el proyecto más vendido del corredor del nuevo San Ángel, 100% eco-friendly.

* Disponible para visitas a partir del 12 de Abril 2026.

Excelentemente ubicado sobre Blvd. Adolfo López Mateos, The Park se encuentra rodeado de parques, escuelas, hospitales, bancos, centros comerciales y supermercados, como Walmart, Portal San Ángel y más.

Características:
- 40m2 3m2 de balcón
- Cocina integral; con estufa de gas y horno de microondas
- Área de lavado independiente
- Espacio para recámara
- 1 baño completo
- 1 cajón de estacionamiento

* Incluye mantenimiento en renta, canceles en baño y persianas.

De igual forma, tendrás acceso a increíbles amenidades como; Pet zone, business center, gimnasio, carril de nado, spa, sky bar con área lounge, kids club, salón de eventos, sky pool, teppanyaki y grill.

* También disponible para venta.",,,43.0,19000,https://departamento.mercadolibre.com.mx/MLM-4995475194-departamento-en-renta-en-merced-gomez-_JM#polycard_client=search-desktop&search_layout=grid&position=2&type=item&tracking_id=d356af0b-cc26-4c6e-91d8-522125b1fe30&price_drop=not_apply,https://http2.mlstatic.com/D_NQ_NP_2X_986235-MLM107886094080_032026-E.webp,19.3677573,-99.1914299,departamentos,renta,distrito-federal,alvaro-obregon,
2026-03-25,"[DOB-173]
Increíble departamento en Atlamaya Arts Residences, uno de los desarrollos mas exclusivos del sur de la Ciudad, con espectaculares amenities como alberca, gimnasio, spa, jacuzzi, salon de eventos, firepit, asadores, business center, area para niños y muchachas mas. Ubicado en piso 24, el departamento tiene una vista divina a la ciudad, con mucha luz y con los espacios muy bien distribuidos.
Cocina abierta a sala y comedor, medio baño de visitas (que actualmente es un closet) 3 recámaras con baño , 2 de ellas con vestidor y la tercera con closet, area de lavado.",3.0,3.0,150.0,48500,https://departamento.mercadolibre.com.mx/MLM-4968759154-departamento-en-renta-en-atlamaya-_JM#polycard_client=search-desktop&search_layout=grid&position=3&type=item&tracking_id=d356af0b-cc26-4c6e-91d8-522125b1fe30&price_drop=not_apply,https://http2.mlstatic.com/D_NQ_NP_2X_695209-MLM108343105727_032026-E.webp,19.3514198,-99.2013926,departamentos,renta,distrito-federal,alvaro-obregon,
2026-03-25,"Penthouse nuevo para estrenar con rooftop privado, ubicado en Tizapán San Ángel, dentro de edificio con amenidades. La propiedad cuenta con 148.7 m² totales

-2 recámaras con baño completo
- Estancia amplia y luminosa
- Cocina equipada con horno, estufa, microondas y refrigerador
- Espacios modernos y funcionales
- Departamento sin amueblar

Amenidades del edificio:

• Gimnasio
• Rooftop común
• Business center
• Ludoteca
• Vigilancia 24/7

La renta ya incluye mantenimiento
Se aceptan mascotas.
Requisitos para rentar: 1 mes de renta , 1 mes de deposito y póliza jurídica",2.0,2.0,148.0,32900,https://departamento.mercadolibre.com.mx/MLM-2809069311-departamento-penthouse-en-renta-en-tizapan-san-angel-_JM#polycard_client=search-desktop&search_layout=grid&position=4&type=item&float_highlight=recent_publication&tracking_id=d356af0b-cc26-4c6e-91d8-522125b1fe30&price_drop=not_apply,https://http2.mlstatic.com/D_NQ_NP_2X_801741-MLM108430630200_032026-E.webp,19.3362885,-99.2061441,departamentos,renta,distrito-federal,alvaro-obregon,
2026-03-25,"*PENTHOUSE EN RENTA EN TIZAPÁN SAN ANGEL*

 Ubicación: Blvd. Adolfo López Mateos 2810, Tizapán San Ángel, Álvaro Obregón. 

*RENTA*
*$32,900*

148m² Totales 
148m² Construidos 
2 Recamaras 
2 Baños 
2 Estacionamientos 
A Estrenar 

Penthouse nuevo para estrenar con rooftop privado, ubicado en Tizapán San Ángel, al sur de la Ciudad de México, dentro de edificio con amenidades y seguridad 24/7.

La propiedad cuenta con 148.7 m² totales, que incluyen:

• 86.30 m² de superficie interior habitable
• 62.40 m² de rooftop privado (parte de la superficie total)
• 2 lugares de estacionamiento

Distribución interior:

• 2 recámaras con baño completo
• Estancia amplia y luminosa
• Cocina equipada con horno, estufa, microondas y refrigerador
• Espacios modernos y funcionales
• Departamento sin amueblar

El rooftop privado funciona como una extensión natural del área social, ideal para reuniones, descanso o un espacio exterior para trabajar desde casa.

Amenidades del edificio:

• Gimnasio
• Rooftop común
• Business center
• Ludoteca
• Vigilancia 24/7

Excelente ubicación en el sur de la ciudad, cerca del Pedregal, universidades, corporativos y principales vías de comunicación como Periférico, Insurgentes Sur y Revolución.",2.0,2.0,86.0,32900,https://departamento.mercadolibre.com.mx/MLM-5047437744-penthouse-en-renta-en-tizapan-san-angel-_JM#polycard_client=search-desktop&search_layout=grid&position=5&type=item&float_highlight=recent_publication&tracking_id=d356af0b-cc26-4c6e-91d8-522125b1fe30&price_drop=not_apply,https://http2.mlstatic.com/D_NQ_NP_2X_728391-MLM109172941967_032026-E.webp,19.3362885,-99.2061441,departamentos,renta,distrito-federal,alvaro-obregon,
2026-03-25,"Departamento sin muebles
Piso alto con vista panorámica al sur.
315m2 divididos en dos niveles.
Estancia amplia con cocina cerrada con antecomedor y linea blanca
Baño de visitas
Tres recamaras con baño y dos de ellas con vestidor
family, estudio y terraza
Cuarto de servicio y bodega
 Cuatro estacionamientos

amenidades.-
alberca semi olímpica, gym, salón de fiestas para 500 personas, áreas verdes con juegos infantiles y cancha de padel",3.0,3.0,315.0,120000,https://departamento.mercadolibre.com.mx/MLM-5056571280-departamento-duplex-en-renta-mirage-la-loma-santa-fe-_JM#polycard_client=search-desktop&search_layout=grid&position=6&type=item&float_highlight=recent_publication&tracking_id=d356af0b-cc26-4c6e-91d8-522125b1fe30&price_drop=not_apply,https://http2.mlstatic.com/D_NQ_NP_2X_617611-MLM109271711625_032026-E.webp,19.3717812,-99.2485924,departamentos,renta,distrito-federal,alvaro-obregon,
